"query_name","source_taxon_name","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","consumer","reported_consumer","resource_name","resource_species","species_level","self_link","resource_key_all"
"Channa striata","Channa striata","eats","NCBI:117565","Myxini","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Cyclostomata | Myxini","Channa striata","Channa striata","Myxini",,FALSE,FALSE,"myxini"
"Channa striata","Channa striata","eats","WD:Q21445586","Nematodes","Coleoptera | Polyphaga | Elateriformia | Elateroidea | Eucnemidae | Macraulacinae | Nematodini | Nematodes","Channa striata","Channa striata","Nematodes",,FALSE,FALSE,"nematodes"
"Channa striata","Channa striata","eats","no:match","other benth. invertebrates","","Channa striata","Channa striata","other benth. invertebrates",,FALSE,FALSE,"other benth. invertebrates"
"Channa striata","Channa striata","eats","no:match","other plants","","Channa striata","Channa striata","other plants",,FALSE,FALSE,"other plants"
"Channa striata","Channa striata","eats","no:match","other terrest. invertebrates","","Channa striata","Channa striata","other terrest. invertebrates",,FALSE,FALSE,"other terrest. invertebrates"
"Channa striata","Channa striata","eats","no:match","plank. crust.","","Channa striata","Channa striata","plank. crust.",,FALSE,FALSE,"plank. crust."
"Channa striata","Channa striata","eats","no:match","plant debris","","Channa striata","Channa striata","plant debris",,FALSE,FALSE,"plant debris"
"Channa striata","Channa striata","eats","no:match","shrimps","","Channa striata","Channa striata","shrimps",,FALSE,FALSE,"shrimps"
"Channa striata","Channa striata","eats","no:match","tadpoles","","Channa striata","Channa striata","tadpoles",,FALSE,FALSE,"tadpoles"
"Channa striata","Channa striata","eats","NCBI:6385","Tubifex","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Spiralia | Lophotrochozoa | Annelida | Clitellata | Oligochaeta | Tubificida | Tubificina | Naididae | Tubificinae | Tubifex","Channa striata","Channa striata","Tubifex",,FALSE,FALSE,"tubifex"
"Channa striata","Channa striata","eats","NCBI:32644","unidentified","root | unclassified entries | unclassified sequences | unidentified","Channa striata","Channa striata","unidentified",,FALSE,FALSE,"unidentified"
"Channa striata","Channa striata","eats","no:match","unidentified earthworms","","Channa striata","Channa striata","unidentified earthworms",,FALSE,FALSE,"unidentified earthworms"
"Channa striata","Channa striata","eats","no:match","unidentified mollusks","","Channa striata","Channa striata","unidentified mollusks",,FALSE,FALSE,"unidentified mollusks"
"Channa striata","Channa striata","eats","no:match","unidentified nematodes","","Channa striata","Channa striata","unidentified nematodes",,FALSE,FALSE,"unidentified nematodes"
"Channa striata","Channa striata","eats","no:match","unidentified slugs","","Channa striata","Channa striata","unidentified slugs",,FALSE,FALSE,"unidentified slugs"
"Channa striata","Channa striata","eats","no:match","unidentified snails","","Channa striata","Channa striata","unidentified snails",,FALSE,FALSE,"unidentified snails"
"Channa striata","Channa striata","eats","no:match","unidentified worms","","Channa striata","Channa striata","unidentified worms",,FALSE,FALSE,"unidentified worms"
"Channa striata","Channa striata","eats","no:match","worms","","Channa striata","Channa striata","worms",,FALSE,FALSE,"worms"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","WD:Q3233168","Acheilognathus asmussii","Deuterostomia | Chordata | Vertebrata | Gnathostomata | Eugnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Neopterygii | Teleostei | Ostariophysi | Cypriniformes | Cyprinoidea | Cyprinidae | Acheilognathus | Acheilognathus asmussii","Chanodichthys erythropterus","Chanodichthys erythropterus","Acheilognathus asmussii","Acheilognathus asmussii",TRUE,FALSE,"acheilognathus asmussii"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","EOL:42430800","Archaeplastida","Life | Cellular Organisms | Eukaryota | Archaeplastida","Chanodichthys erythropterus","Chanodichthys erythropterus","Archaeplastida",,FALSE,FALSE,"archaeplastida"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","benth. crust.","","Chanodichthys erythropterus","Chanodichthys erythropterus","benth. crust.",,FALSE,FALSE,"benth. crust."
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","benth. invertebrates","","Chanodichthys erythropterus","Chanodichthys erythropterus","benth. invertebrates",,FALSE,FALSE,"benth. invertebrates"
"Chanodichthys erythropterus","Culter alburnus","eats","COL:87F6Y","Boeckella","Eukaryota | Animalia | Boeckella","Chanodichthys erythropterus","Culter alburnus","Boeckella",,FALSE,FALSE,"boeckella"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","EOL:2060","Bryozoa","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Spiralia | Bryozoa","Chanodichthys erythropterus","Chanodichthys erythropterus","Bryozoa",,FALSE,FALSE,"bryozoa"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","EOL:214363","Carassius auratus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Otomorpha | Ostariophysi | Cypriniformes | Cyprinoidei | Cyprinidae | Carassius | Carassius auratus","Chanodichthys erythropterus","Chanodichthys erythropterus","Carassius auratus","Carassius auratus",TRUE,FALSE,"carassius auratus"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","COL:92549","Chamyna","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Lepidoptera | Noctuoidea | Erebidae | Calpinae | Chamyna","Chanodichthys erythropterus","Chanodichthys erythropterus","Chamyna",,FALSE,FALSE,"chamyna"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","EOL:208749","Chanodichthys mongolicus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Otomorpha | Ostariophysi | Cypriniformes | Cyprinoidei | Xenocyprididae | Chanodichthys | Chanodichthys mongolicus","Chanodichthys erythropterus","Chanodichthys erythropterus","Chanodichthys mongolicus","Chanodichthys mongolicus",TRUE,FALSE,"chanodichthys mongolicus"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","COL:84X","Chironomidae","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Diptera | Chironomidae","Chanodichthys erythropterus","Chanodichthys erythropterus","Chironomidae",,FALSE,FALSE,"chironomidae"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","EOL:1157829","Culter alburnus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Otomorpha | Ostariophysi | Cypriniformes | Cyprinoidei | Xenocyprididae | Culter | Culter alburnus","Chanodichthys erythropterus","Chanodichthys erythropterus","Culter alburnus","Culter alburnus",TRUE,FALSE,"culter alburnus"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","debris","","Chanodichthys erythropterus","Chanodichthys erythropterus","debris",,FALSE,FALSE,"debris"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","COL:33N","Decapoda","Eukaryota | Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda","Chanodichthys erythropterus","Chanodichthys erythropterus","Decapoda",,FALSE,FALSE,"decapoda"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","detritus","","Chanodichthys erythropterus","Chanodichthys erythropterus","detritus",,FALSE,FALSE,"detritus"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","EOL:523","Ephemeroptera","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Ephemeroptera","Chanodichthys erythropterus","Chanodichthys erythropterus","Ephemeroptera",,FALSE,FALSE,"ephemeroptera"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","finfish","","Chanodichthys erythropterus","Chanodichthys erythropterus","finfish",,FALSE,FALSE,"finfish"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","EOL:211485","Hemibarbus maculatus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Otomorpha | Ostariophysi | Cypriniformes | Cyprinoidei | Gobionidae | Hemibarbus | Hemibarbus maculatus","Chanodichthys erythropterus","Chanodichthys erythropterus","Hemibarbus maculatus","Hemibarbus maculatus",TRUE,FALSE,"hemibarbus maculatus"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","COL:6LPMT","Hemiculter leucisculus","Eukaryota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Teleostei | Cypriniformes | Cyprinidae | Xenocypridinae | Hemiculter | Hemiculter leucisculus","Chanodichthys erythropterus","Chanodichthys erythropterus","Hemiculter leucisculus","Hemiculter leucisculus",TRUE,FALSE,"hemiculter leucisculus"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","NCBI:92068","Hydracarina","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Acari | Acariformes | Trombidiformes | Prostigmata | Anystina | Parasitengona | Hydracarina","Chanodichthys erythropterus","Chanodichthys erythropterus","Hydracarina",,FALSE,FALSE,"hydracarina"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","NCBI:240830","Hypomesus olidus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Actinopterygii | Actinopteri | Neopterygii | Teleostei | Osteoglossocephalai | Clupeocephala | Euteleosteomorpha | Stomiati | Osmeriformes | Osmeridae | Hypomesinae | Hypomesus | Hypomesus olidus","Chanodichthys erythropterus","Chanodichthys erythropterus","Hypomesus olidus","Hypomesus olidus",TRUE,FALSE,"hypomesus olidus"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","ITIS:99208","Insecta","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta","Chanodichthys erythropterus","Chanodichthys erythropterus","Insecta",,FALSE,FALSE,"insecta"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","COL:5D28","Leptodora","Eukaryota | Animalia | Arthropoda | Crustacea | Branchiopoda | Diplostraca | Onychocaudata | Cladoceromorpha | Leptodoridae | Leptodora","Chanodichthys erythropterus","Chanodichthys erythropterus","Leptodora",,FALSE,FALSE,"leptodora"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","NCBI:155063","Leuciscus waleckii","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Actinopterygii | Actinopteri | Neopterygii | Teleostei | Osteoglossocephalai | Clupeocephala | Otomorpha | Ostariophysi | Otophysi | Cypriniphysae | Cypriniformes | Cyprinoidei | Leuciscidae | Leuciscinae | Leuciscus | Leuciscus waleckii","Chanodichthys erythropterus","Chanodichthys erythropterus","Leuciscus waleckii","Leuciscus waleckii",TRUE,FALSE,"leuciscus waleckii"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","COL:NM","Nematoda","Eukaryota | Animalia | Nematoda","Chanodichthys erythropterus","Chanodichthys erythropterus","Nematoda",,FALSE,FALSE,"nematoda"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","COL:6T3WW","Opsariichthys uncirostris","Eukaryota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Teleostei | Cypriniformes | Cyprinidae | Xenocypridinae | Opsariichthys | Opsariichthys uncirostris","Chanodichthys erythropterus","Chanodichthys erythropterus","Opsariichthys uncirostris","Opsariichthys uncirostris",TRUE,FALSE,"opsariichthys uncirostris"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","other benth. invertebrates","","Chanodichthys erythropterus","Chanodichthys erythropterus","other benth. invertebrates",,FALSE,FALSE,"other benth. invertebrates"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","other plank. invertebrates","","Chanodichthys erythropterus","Chanodichthys erythropterus","other plank. invertebrates",,FALSE,FALSE,"other plank. invertebrates"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","other plants","","Chanodichthys erythropterus","Chanodichthys erythropterus","other plants",,FALSE,FALSE,"other plants"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","others","","Chanodichthys erythropterus","Chanodichthys erythropterus","others",,FALSE,FALSE,"others"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","GBIF:8426918","Palemonidae","Animalia | Palemonidae","Chanodichthys erythropterus","Chanodichthys erythropterus","Palemonidae",,FALSE,FALSE,"palemonidae"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","plank. crust.","","Chanodichthys erythropterus","Chanodichthys erythropterus","plank. crust.",,FALSE,FALSE,"plank. crust."
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","EOL:209182","Pseudorasbora parva","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Otomorpha | Ostariophysi | Cypriniformes | Cyprinoidei | Gobionidae | Pseudorasbora | Pseudorasbora parva","Chanodichthys erythropterus","Chanodichthys erythropterus","Pseudorasbora parva","Pseudorasbora parva",TRUE,FALSE,"pseudorasbora parva"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","COL:6ZF4M","Squalidus chankaensis","Eukaryota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Teleostei | Cypriniformes | Cyprinidae | Gobioninae | Squalidus | Squalidus chankaensis","Chanodichthys erythropterus","Chanodichthys erythropterus","Squalidus chankaensis","Squalidus chankaensis",TRUE,FALSE,"squalidus chankaensis"
"Chanodichthys erythropterus","Chanodichthys erythropterus","preysOn","NCBI:1234273","Tachysurus fulvidraco","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Actinopterygii | Actinopteri | Neopterygii | Teleostei | Osteoglossocephalai | Clupeocephala | Otomorpha | Ostariophysi | Otophysi | Characiphysae | Siluriformes | Siluroidei | Bagridae | Tachysurus | Tachysurus fulvidraco","Chanodichthys erythropterus","Chanodichthys erythropterus","Tachysurus fulvidraco","Tachysurus fulvidraco",TRUE,FALSE,"tachysurus fulvidraco"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","EOL:1101","Trichoptera","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera","Chanodichthys erythropterus","Chanodichthys erythropterus","Trichoptera",,FALSE,FALSE,"trichoptera"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","NCBI:32644","unidentified","root | unclassified entries | unclassified sequences | unidentified","Chanodichthys erythropterus","Chanodichthys erythropterus","unidentified",,FALSE,FALSE,"unidentified"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","no:match","worms","","Chanodichthys erythropterus","Chanodichthys erythropterus","worms",,FALSE,FALSE,"worms"
"Chanodichthys erythropterus","Chanodichthys erythropterus","eats","COL:7G96D","Xenocypris macrolepis","Eukaryota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Teleostei | Cypriniformes | Cyprinidae | Xenocypridinae | Xenocypris | Xenocypris macrolepis","Chanodichthys erythropterus","Chanodichthys erythropterus","Xenocypris macrolepis","Xenocypris macrolepis",TRUE,FALSE,"xenocypris macrolepis"
"Cheimarrichthys fosteri","Cheimarrichthys fosteri","eats","COL:XZK","Aoteapsyche","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Trichoptera | Hydropsychoidea | Hydropsychidae | Hydropsychinae | Aoteapsyche","Cheimarrichthys fosteri","Cheimarrichthys fosteri","Aoteapsyche",,FALSE,FALSE,"aoteapsyche"
"Cheimarrichthys fosteri","Cheimarrichthys fosteri","eats","COL:67L4W","Aoteapsyche tepoka","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Trichoptera | Hydropsychoidea | Hydropsychidae | Hydropsychinae | Aoteapsyche | Aoteapsyche tepoka","Cheimarrichthys fosteri","Cheimarrichthys fosteri","Aoteapsyche tepoka","Aoteapsyche tepoka",TRUE,FALSE,"aoteapsyche tepoka"
