"consumer","resource_species","interaction_type","consumer_taxon_status","self_link"
"Eumeces schneideri","Phrynocephalus helioscopus","eats","animal",FALSE
"Eumeces schneideri","Phrynocephalus mystaceus","eats","animal",FALSE
"Eumeces schneideri","Phrynocephalus persicus","eats","animal",FALSE
"Eumeces schneideri","Podarcis bocagei","eats","animal",FALSE
"Eumeces schneideri","Podarcis carbonelli","eats","animal",FALSE
"Eumeces schneideri","Podarcis erhardii","eats","animal",FALSE
"Eumeces schneideri","Podarcis filfolensis","eats","animal",FALSE
"Eumeces schneideri","Podarcis gaigeae","eats","animal",FALSE
"Eumeces schneideri","Podarcis hispanicus","eats","animal",FALSE
"Eumeces schneideri","Podarcis lilfordi","eats","animal",FALSE
"Eumeces schneideri","Podarcis liolepis","eats","animal",FALSE
"Eumeces schneideri","Podarcis melisellensis","eats","animal",FALSE
"Eumeces schneideri","Podarcis milensis","eats","animal",FALSE
"Eumeces schneideri","Podarcis muralis","eats","animal",FALSE
"Eumeces schneideri","Podarcis peloponnesiacus","eats","animal",FALSE
"Eumeces schneideri","Podarcis pityusensis","eats","animal",FALSE
"Eumeces schneideri","Podarcis raffoneae","eats","animal",FALSE
"Eumeces schneideri","Podarcis sicula","eats","animal",FALSE
"Eumeces schneideri","Podarcis tauricus","eats","animal",FALSE
"Eumeces schneideri","Podarcis tiliguerta","eats","animal",FALSE
"Eumeces schneideri","Podarcis vaucheri","eats","animal",FALSE
"Eumeces schneideri","Podarcis waglerianus","eats","animal",FALSE
"Eumeces schneideri","Psammodromus hispanicus","eats","animal",FALSE
"Eumeces schneideri","Psammodromus jeanneae","eats","animal",FALSE
"Eumeces schneideri","Psammodromus manuelae","eats","animal",FALSE
"Eumeces schneideri","Stellagama stellio","eats","animal",FALSE
"Eumeces schneideri","Teira dugesii","eats","animal",FALSE
"Eumeces schneideri","Timon lepidus","eats","animal",FALSE
"Eumeces schneideri","Timon princeps","eats","animal",FALSE
"Eumeces schneideri","Trachylepis aurata","eats","animal",FALSE
"Eumeces schneideri","Trachylepis septemtaeniata","eats","animal",FALSE
"Eumeces schneideri","Trachylepis vittata","eats","animal",FALSE
"Eumeces schneideri","Trapelus agilis","eats","animal",FALSE
"Eumeces schneideri","Trapelus lessonae","eats","animal",FALSE
"Eumeces schneideri","Zootoca vivipara","eats","animal",FALSE
"Euproctus montanus","Alytes cisternasii","eats","animal",FALSE
"Euproctus montanus","Alytes dickhilleni","eats","animal",FALSE
"Euproctus montanus","Alytes muletensis","eats","animal",FALSE
"Euproctus montanus","Alytes obstetricans","eats","animal",FALSE
"Euproctus montanus","Bombina bombina","eats","animal",FALSE
"Euproctus montanus","Bombina pachypus","eats","animal",FALSE
"Euproctus montanus","Bombina variegata","eats","animal",FALSE
"Euproctus montanus","Bufotes balearica","eats","animal",FALSE
"Euproctus montanus","Bufotes boulengeri","eats","animal",FALSE
"Euproctus montanus","Bufotes sicula","eats","animal",FALSE
"Euproctus montanus","Bufotes variabilis","eats","animal",FALSE
"Euproctus montanus","Bufotes viridis","eats","animal",FALSE
"Euproctus montanus","Calotriton arnoldi","eats","animal",FALSE
"Euproctus montanus","Calotriton asper","eats","animal",FALSE
"Euproctus montanus","Chioglossa lusitanica","eats","animal",FALSE
"Euproctus montanus","Discoglossus galganoi","eats","animal",FALSE
"Euproctus montanus","Discoglossus jeanneae","eats","animal",FALSE
"Euproctus montanus","Discoglossus montalentii","eats","animal",FALSE
"Euproctus montanus","Discoglossus pictus","eats","animal",FALSE
"Euproctus montanus","Discoglossus sardus","eats","animal",FALSE
"Euproctus montanus","Epidalea calamita","eats","animal",FALSE
"Euproctus montanus","Euproctus montanus","eats","animal",TRUE
"Euproctus montanus","Euproctus platycephalus","eats","animal",FALSE
"Euproctus montanus","Hyla arborea","eats","animal",FALSE
"Euproctus montanus","Hyla intermedia","eats","animal",FALSE
"Euproctus montanus","Hyla meridionalis","eats","animal",FALSE
"Euproctus montanus","Hyla sarda","eats","animal",FALSE
"Euproctus montanus","Hyla savignyi","eats","animal",FALSE
"Euproctus montanus","Ichthyosaura alpestris","eats","animal",FALSE
"Euproctus montanus","Lissotriton boscai","eats","animal",FALSE
"Euproctus montanus","Lissotriton helveticus","eats","animal",FALSE
"Euproctus montanus","Lissotriton italicus","eats","animal",FALSE
"Euproctus montanus","Lissotriton montandoni","eats","animal",FALSE
"Euproctus montanus","Lissotriton vulgaris","eats","animal",FALSE
"Euproctus montanus","Mertensiella caucasica","eats","animal",FALSE
"Euproctus montanus","Neurergus crocatus","eats","animal",FALSE
"Euproctus montanus","Neurergus strauchii","eats","animal",FALSE
"Euproctus montanus","Ommatotriton ophryticus","eats","animal",FALSE
"Euproctus montanus","Ommatotriton vittatus","eats","animal",FALSE
"Euproctus montanus","Pelobates cultripes","eats","animal",FALSE
"Euproctus montanus","Pelobates fuscus","eats","animal",FALSE
"Euproctus montanus","Pelobates syriacus","eats","animal",FALSE
"Euproctus montanus","Pelodytes caucasicus","eats","animal",FALSE
"Euproctus montanus","Pelodytes ibericus","eats","animal",FALSE
"Euproctus montanus","Pelodytes punctatus","eats","animal",FALSE
"Euproctus montanus","Pelophylax bedriagae","eats","animal",FALSE
"Euproctus montanus","Pelophylax bergeri","eats","animal",FALSE
"Euproctus montanus","Pelophylax caralitanus","eats","animal",FALSE
"Euproctus montanus","Pelophylax cerigensis","eats","animal",FALSE
"Euproctus montanus","Pelophylax cretensis","eats","animal",FALSE
"Euproctus montanus","Pelophylax epeiroticus","eats","animal",FALSE
"Euproctus montanus","Pelophylax esculentus","eats","animal",FALSE
"Euproctus montanus","Pelophylax kl","eats","animal",FALSE
"Euproctus montanus","Pelophylax kurtmuelleri","eats","animal",FALSE
"Euproctus montanus","Pelophylax lessonae","eats","animal",FALSE
"Euproctus montanus","Pelophylax perezi","eats","animal",FALSE
"Euproctus montanus","Pelophylax ridibundus","eats","animal",FALSE
"Euproctus montanus","Pelophylax shqipericus","eats","animal",FALSE
"Euproctus montanus","Pleurodeles waltl","eats","animal",FALSE
"Euproctus montanus","Rana arvalis","eats","animal",FALSE
"Euproctus montanus","Rana dalmatina","eats","animal",FALSE
"Euproctus montanus","Rana graeca","eats","animal",FALSE
"Euproctus montanus","Rana iberica","eats","animal",FALSE
"Euproctus montanus","Rana italica","eats","animal",FALSE
"Euproctus montanus","Rana latastei","eats","animal",FALSE
"Euproctus montanus","Rana macrocnemis","eats","animal",FALSE
"Euproctus montanus","Rana pyrenaica","eats","animal",FALSE
"Euproctus montanus","Rana tavasensis","eats","animal",FALSE
"Euproctus montanus","Rana temporaria","eats","animal",FALSE
"Euproctus montanus","Salamandra corsica","eats","animal",FALSE
"Euproctus montanus","Salamandra infraimmaculata","eats","animal",FALSE
"Euproctus montanus","Salamandra salamandra","eats","animal",FALSE
"Euproctus montanus","Salamandrina perspicillata","eats","animal",FALSE
"Euproctus montanus","Salamandrina terdigitata","eats","animal",FALSE
"Euproctus montanus","Triturus carnifex","eats","animal",FALSE
"Euproctus montanus","Triturus cristatus","eats","animal",FALSE
"Euproctus montanus","Triturus dobrogicus","eats","animal",FALSE
"Euproctus montanus","Triturus karelinii","eats","animal",FALSE
"Euproctus montanus","Triturus macedonicus","eats","animal",FALSE
"Euproctus montanus","Triturus marmoratus","eats","animal",FALSE
"Euproctus montanus","Triturus pygmaeus","eats","animal",FALSE
"Falco biarmicus","Acanthis flammea","eats","animal",FALSE
"Falco biarmicus","Acanthis hornemanni","eats","animal",FALSE
"Falco biarmicus","Acanthodactylus erythrurus","eats","animal",FALSE
"Falco biarmicus","Acanthodactylus schreiberi","eats","animal",FALSE
"Falco biarmicus","Acomys cilicicus","eats","animal",FALSE
"Falco biarmicus","Acomys minous","eats","animal",FALSE
"Falco biarmicus","Acomys nesiotes","eats","animal",FALSE
"Falco biarmicus","Alauda arvensis","eats","animal",FALSE
"Falco biarmicus","Alectoris barbara","eats","animal",FALSE
"Falco biarmicus","Alectoris chukar","eats","animal",FALSE
"Falco biarmicus","Alectoris graeca","eats","animal",FALSE
"Falco biarmicus","Alectoris rufa","eats","animal",FALSE
"Falco biarmicus","Algyroides fitzingeri","eats","animal",FALSE
"Falco biarmicus","Algyroides marchi","eats","animal",FALSE
"Falco biarmicus","Algyroides moreoticus","eats","animal",FALSE
"Falco biarmicus","Algyroides nigropunctatus","eats","animal",FALSE
"Falco biarmicus","Ammomanes deserti","eats","animal",FALSE
"Falco biarmicus","Ammoperdix griseogularis","eats","animal",FALSE
"Falco biarmicus","Anatololacerta anatolica","eats","animal",FALSE
"Falco biarmicus","Anatololacerta danfordi","eats","animal",FALSE
"Falco biarmicus","Anatololacerta oertzeni","eats","animal",FALSE
"Falco biarmicus","Anthus berthelotii","eats","animal",FALSE
"Falco biarmicus","Anthus campestris","eats","animal",FALSE
"Falco biarmicus","Anthus cervinus","eats","animal",FALSE
"Falco biarmicus","Anthus hodgsoni","eats","animal",FALSE
"Falco biarmicus","Anthus petrosus","eats","animal",FALSE
"Falco biarmicus","Anthus pratensis","eats","animal",FALSE
"Falco biarmicus","Anthus spinoletta","eats","animal",FALSE
"Falco biarmicus","Anthus trivialis","eats","animal",FALSE
"Falco biarmicus","Apathya cappadocica","eats","animal",FALSE
"Falco biarmicus","Apodemus agrarius","eats","animal",FALSE
"Falco biarmicus","Apodemus alpicola","eats","animal",FALSE
"Falco biarmicus","Apodemus epimelas","eats","animal",FALSE
"Falco biarmicus","Apodemus flavicollis","eats","animal",FALSE
"Falco biarmicus","Apodemus hyrcanicus","eats","animal",FALSE
"Falco biarmicus","Apodemus mystacinus","eats","animal",FALSE
"Falco biarmicus","Apodemus ponticus","eats","animal",FALSE
"Falco biarmicus","Apodemus sylvaticus","eats","animal",FALSE
"Falco biarmicus","Apodemus uralensis","eats","animal",FALSE
"Falco biarmicus","Apodemus witherbyi","eats","animal",FALSE
"Falco biarmicus","Archaeolacerta bedriagae","eats","animal",FALSE
"Falco biarmicus","Barbastella barbastellus","eats","animal",FALSE
"Falco biarmicus","Bucanetes githagineus","eats","animal",FALSE
"Falco biarmicus","Bucanetes mongolicus","eats","animal",FALSE
"Falco biarmicus","Burhinus oedicnemus","eats","animal",FALSE
"Falco biarmicus","Calandrella brachydactyla","eats","animal",FALSE
"Falco biarmicus","Calandrella cheleensis","eats","animal",FALSE
"Falco biarmicus","Calandrella rufescens","eats","animal",FALSE
